RA,DEC,x,y,F814W,F475W,C,field,M_err,C_err
49.43956859,41.3292811,1082.852547,2485.606447,26.39891505,31.67830973,5.279394677,V14WFC3,0.146860994,0.359857878
49.44399559,41.32928719,940.4868731,2219.198348,26.46938586,28.48908823,2.01970237,V14WFC3,0.154842097,0.3831604
49.44354886,41.32939592,946.0818335,2250.748366,25.90500903,31.88500177,5.979992745,V14WFC3,0.101351303,0.231818333
49.43757292,41.32924652,1149.579659,2604.345915,26.28352618,29.11467852,2.831152337,V14WFC3,0.13467122,0.324722608
49.46661816,41.32924315,218.7932672,854.7208133,26.24618029,30.3361307,4.089950402,V14WFC3,0.130946898,0.314102683
49.44167412,41.329216,1020.597736,2355.996555,26.23876643,32.15880198,5.920035546,V14WFC3,0.130219894,0.312036112
49.46403922,41.32917243,307.1580654,1007.026225,25.51961207,27.04619364,1.526581566,V14WFC3,0.075882246,0.164483656
49.45837932,41.32915226,490.2418567,1347.058798,26.1743896,29.38406282,3.209673226,V14WFC3,0.124074399,0.294653544
49.45485545,41.3291459,603.7228854,1559.034808,26.3467853,30.76182856,4.415043252,V14WFC3,0.141223001,0.343537002
49.44923528,41.32940329,763.2336316,1908.541134,26.11559748,28.89633966,2.78074218,V14WFC3,0.118715756,0.279626274
49.43990754,41.3292008,1078.431213,2461.762179,26.59166598,30.42154963,3.829883645,V14WFC3,0.169733728,0.427232036
49.44760288,41.32905679,843.3502199,1992.078349,26.46256518,28.51512133,2.052556145,V14WFC3,0.154051036,0.380840567
49.4407781,41.32937077,1036.897869,2416.57527,26.4873569,30.09172678,3.604369881,V14WFC3,0.156945882,0.389340558
49.46294126,41.32894903,360.2802764,1063.616295,24.67562938,26.97344385,2.297814477,V14WFC3,0.04026177,0.07758399
49.47210096,41.32893006,68.08446285,511.1395949,26.41120791,28.71688349,2.305675576,V14WFC3,0.148222974,0.363818191
49.43966772,41.32893716,1107.26548,2464.957267,26.49934649,29.36152285,2.862176354,V14WFC3,0.158365319,0.393519063
49.45381015,41.32936782,619.4309238,1631.469148,26.22221255,31.64585718,5.423644631,V14WFC3,0.128611154,0.307470756
49.46155387,41.32885883,411.9986152,1143.326879,26.15737796,29.88386591,3.726487954,V14WFC3,0.122499464,0.290224198
49.44330287,41.32884959,997.7905335,2242.24822,25.76428675,29.1014036,3.337116845,V14WFC3,0.091187584,0.204518871
49.44337418,41.32878781,1000.460127,2235.316157,25.39501643,27.04307222,1.648055794,V14WFC3,0.069104434,0.147212333
49.41183418,41.3287852,2011.167596,4135.25122,26.15831256,31.95263025,5.794317696,V14WFC3,0.122585468,0.290465803
49.4363983,41.32875609,1226.561525,2654.174882,26.06090236,30.08900164,4.028099282,V14WFC3,0.11393855,0.266335159
49.44419087,41.32873902,978.1992318,2184.039672,26.4420383,28.95336359,2.511325295,V14WFC3,0.15169463,0.373943408
49.44009107,41.32873397,1109.997637,2430.784051,26.16000247,30.78089457,4.620892098,V14WFC3,0.12274113,0.290903177
49.42850835,41.32872692,1481.71155,3128.226228,26.46267772,30.48517267,4.022494958,V14WFC3,0.154064055,0.380878728
49.43498892,41.32869742,1276.431047,2736.571174,26.61326289,30.77556505,4.162302163,V14WFC3,0.17250891,0.435526804
49.43848358,41.32861384,1171.149533,2522.489286,26.27908397,28.93636065,2.657276681,V14WFC3,0.134222727,0.323440809
49.45897616,41.32866558,510.1431779,1290.331906,26.05998111,28.54825853,2.488277428,V14WFC3,0.113859754,0.266116788
49.44527321,41.32851656,961.3542885,2109.348591,25.99270701,28.86497026,2.872263253,V14WFC3,0.108250573,0.250644843
49.45337573,41.32850277,702.7437095,1620.707436,26.44512439,31.08312372,4.637999337,V14WFC3,0.152046586,0.374972319
49.460683,41.32849237,469.3127784,1180.132741,25.93425822,31.13239351,5.198135293,V14WFC3,0.10360205,0.237934729
49.42207855,41.32848462,1707.142175,3505.24222,26.3747642,29.14462961,2.76986541,V14WFC3,0.144221553,0.352202457
49.43402129,41.32848232,1324.692872,2785.683088,26.64885211,31.50371866,4.854866555,V14WFC3,0.177181433,0.449548447
49.43240033,41.32843177,1380.687762,2881.173835,25.96063304,28.9270569,2.966423867,V14WFC3,0.105674438,0.243588304
49.46915846,41.32833784,209.9438807,663.0663309,25.28472781,29.1891514,3.904423592,V14WFC3,0.063611785,0.133443637
49.46170896,41.32832507,449.836812,1111.19566,26.2610271,32.07708063,5.816053536,V14WFC3,0.132415001,0.31828238
49.45478188,41.32821423,680.8101737,1523.692722,25.37368083,30.05164057,4.67795974,V14WFC3,0.068006081,0.144442222
49.41019778,41.32824239,2107.127713,4210.690998,25.95555377,28.36417147,2.408617699,V14WFC3,0.105272139,0.24248919
49.43793456,41.32817483,1223.959816,2536.82693,26.30382228,29.77667307,3.472850793,V14WFC3,0.136739486,0.33064397
49.45399023,41.32814288,711.9114658,1568.330295,26.00170588,29.82069284,3.818986962,V14WFC3,0.108984565,0.25266114
49.43828726,41.3283741,1196.67161,2524.084661,26.22011828,29.19956286,2.979444573,V14WFC3,0.12840905,0.306897962
49.4648297,41.328015,374.6438009,909.9946984,26.41258311,30.17182749,3.759244378,V14WFC3,0.148376122,0.364263932
49.41134947,41.32798755,2090.688624,4130.433839,26.27167392,27.98742853,1.715754616,V14WFC3,0.133477919,0.321313891
49.41757117,41.32794714,1894.650066,3753.864957,24.90870738,29.00185709,4.093149712,V14WFC3,0.047963004,0.095476953
49.42889294,41.32792784,1533.494512,3070.963716,24.82073855,26.36164621,1.540907662,V14WFC3,0.044896986,0.088284167
49.44031023,41.32794532,1166.237744,2383.925232,26.06056285,30.39871203,4.338149178,V14WFC3,0.113909505,0.266254662
49.45112754,41.3279355,820.3134044,1731.908952,26.34581256,29.90844095,3.562628396,V14WFC3,0.141119879,0.343239594
49.42221408,41.32792109,1748.010164,3473.037141,26.06984401,28.58881578,2.518971779,V14WFC3,0.114706181,0.268463997
49.44720975,41.32782687,954.6078753,1963.261342,25.66052699,29.16520937,3.504682381,V14WFC3,0.084352242,0.186471143
49.44309358,41.32782378,1086.784396,2211.074351,26.41206622,30.45688997,4.044823754,V14WFC3,0.14831854,0.364096329
49.43759656,41.32775196,1268.713743,2539.142099,26.20274615,29.42249521,3.219749062,V14WFC3,0.126744779,0.302187546
49.44471917,41.32760878,1051.928994,2103.976789,26.36838984,29.33544649,2.967056649,V14WFC3,0.143532849,0.350209198
49.4469166,41.32756911,984.6801207,1969.917269,26.23942637,28.3930617,2.153635323,V14WFC3,0.130284444,0.312219514
49.46195291,41.32748761,509.1846167,1060.745803,26.35975528,29.88148073,3.521725457,V14WFC3,0.142605187,0.347527151
49.45046628,41.32747884,878.1395973,1752.246776,26.44513774,32.11334818,5.668210442,V14WFC3,0.15204811,0.374976776
49.42148388,41.32743603,1810.317136,3496.335914,26.45446467,31.78557489,5.331110222,V14WFC3,0.153116788,0.37810368
49.46996082,41.32729131,268.148479,570.0504577,22.62419963,25.46369318,2.839493554,V14WFC3,0.008627042,0.012488972
49.4342058,41.32727589,1415.56066,2723.088346,26.07575106,29.31301889,3.23726783,V14WFC3,0.11521613,0.269879682
49.44313603,41.32718902,1136.341565,2181.425752,26.43516993,29.62422907,3.189059136,V14WFC3,0.150914245,0.371663599
49.43507302,41.32702574,1407.838273,2660.171631,22.14741397,25.65443499,3.50702102,V14WFC3,0.006030707,0.008168899
49.43887354,41.32698902,1288.992557,2429.658602,26.62986064,28.76331331,2.133452675,V14WFC3,0.174672501,0.442010813
49.45942752,41.32694329,633.813401,1189.614511,23.71645236,28.71327448,4.996822121,V14WFC3,0.019591935,0.033027691
49.44882978,41.32696541,971.7808647,1828.905845,26.01408267,28.84676386,2.832681191,V14WFC3,0.110002214,0.255460817
49.44989721,41.32726828,913.270598,1777.53645,24.9407413,29.03842669,4.097685387,V14WFC3,0.04913077,0.098239333
49.43954158,41.3268214,1281.029168,2382.262874,26.35969233,31.5683703,5.208677971,V14WFC3,0.142598446,0.347507676
49.43692715,41.32677274,1368.717456,2537.680414,26.35512805,28.53249712,2.177369073,V14WFC3,0.142110526,0.346098317
49.41987768,41.32674858,1916.923522,3563.778102,26.28040385,27.14945635,0.869052498,V14WFC3,0.134355829,0.323821132
49.42225771,41.32667217,1846.808885,3417.12951,26.08005976,30.42457659,4.344516823,V14WFC3,0.115589524,0.270917011
49.45176296,41.32667601,900.9700877,1639.870204,26.46205592,30.25755251,3.79549659,V14WFC3,0.153992134,0.380667923
49.43189425,41.32663162,1541.314169,2834.849488,25.85664248,30.64475939,4.788116906,V14WFC3,0.097736234,0.222047269
49.41634459,41.32661754,2040.612184,3771.04966,26.43413806,30.79402529,4.359887231,V14WFC3,0.15079735,0.371322292
49.42390952,41.32659851,1799.800023,3314.471908,25.88510394,26.6998633,0.814759362,V14WFC3,0.099847618,0.22774607
49.43150123,41.32657467,1558.475726,2856.096937,26.09834361,29.78463442,3.68629081,V14WFC3,0.117187522,0.275363428
49.44138116,41.32656066,1242.98925,2260.319504,26.36981082,29.30803164,2.938220818,V14WFC3,0.14368609,0.350652557
49.41726432,41.32652635,2018.466661,3711.747374,26.22682452,31.00556253,4.778738015,V14WFC3,0.129057347,0.308735926
49.41020389,41.32650521,2246.309543,4136.233878,25.1033771,26.59887713,1.495500023,V14WFC3,0.05551289,0.113546383
49.41636874,41.32645874,2052.578673,3762.820793,26.49356341,27.91827593,1.424712517,V14WFC3,0.157679069,0.391498027
49.47643674,41.32641022,131.1216178,142.3945712,24.34145999,25.61800638,1.276546395,V14WFC3,0.031326401,0.057617674
49.42663258,41.32641101,1727.599965,3142.420748,25.88714289,26.27885653,0.391713631,V14WFC3,0.100000615,0.228159898
49.45716579,41.32640916,749.1685865,1303.041163,25.7590034,29.64946817,3.890464776,V14WFC3,0.090826516,0.203559054
49.46182063,41.3264118,599.7133825,1022.779604,26.19493174,29.79443407,3.599502328,V14WFC3,0.126003199,0.300092327
49.42677188,41.3263498,1728.047424,3131.417245,25.07869983,29.37904802,4.300348199,V14WFC3,0.054493646,0.111078783
49.44737977,41.32633694,1068.6706,1889.424678,26.4707725,30.45724535,3.986472848,V14WFC3,0.155003416,0.383633748
49.4142738,41.32630546,2131.979808,3882.501427,26.05217814,26.84784121,0.795663064,V14WFC3,0.113194537,0.264274359
49.42595472,41.32631889,1756.708377,3179.328565,26.44539714,30.24877253,3.80337539,V14WFC3,0.152077731,0.375063391
49.42334376,41.32628635,1842.968492,3335.239548,25.94765734,30.43769632,4.490038979,V14WFC3,0.10464975,0.240790306
49.41155498,41.32623411,2224.787274,4043.267272,24.43002963,27.58546503,3.155435403,V14WFC3,0.033480785,0.062345307
49.4486302,41.32622431,1037.624207,1809.294307,25.82757258,29.19391024,3.366337655,V14WFC3,0.095625795,0.216373817
49.4486034,41.32611304,1047.408391,1806.159519,26.44413066,29.47800776,3.033877099,V14WFC3,0.151933166,0.374640698
49.47229983,41.32612642,286.5632466,379.4290724,25.75590205,30.01330957,4.257407525,V14WFC3,0.090615233,0.202997737
49.44145664,41.32601298,1284.503127,2232.399014,26.17574,28.59082491,2.415084908,V14WFC3,0.124200283,0.295008033
49.47386559,41.32600383,246.1788001,279.8910715,25.52559542,30.67084032,5.145244897,V14WFC3,0.076223962,0.165362257
49.41170475,41.32593308,2244.142019,4021.40521,22.29784274,26.32790896,4.030066216,V14WFC3,0.006751922,0.009339664
49.44040434,41.32597685,1321.127107,2294.247505,26.36577105,30.98083094,4.615059884,V14WFC3,0.143250861,0.349393577
49.44095748,41.32596938,1303.998207,2260.6078,26.19548678,29.82654413,3.631057351,V14WFC3,0.126055728,0.300240665
49.45654968,41.32610173,793.5797918,1327.02735,25.02425456,29.10503626,4.080781701,V14WFC3,0.052310597,0.105822557
49.43774488,41.32588777,1413.503094,2450.654011,26.31908679,29.78238833,3.463301537,V14WFC3,0.138315912,0.335168409
49.44652108,41.3258318,1136.713953,1919.589333,26.12357211,28.40142298,2.277850869,V14WFC3,0.119428814,0.28161877
49.44382539,41.32580249,1225.468529,2080.723097,26.52586627,29.42510904,2.899242776,V14WFC3,0.161550739,0.402921482
49.45290845,41.32576396,937.4058222,1531.937632,26.05594516,30.58266336,4.526718209,V14WFC3,0.113515195,0.265162225
49.44526277,41.32572343,1185.739438,1990.762427,26.50241732,27.30358736,0.801170037,V14WFC3,0.158730932,0.394596475
49.43260936,41.32570807,1592.488335,2752.361951,26.4139564,29.74263689,3.328680489,V14WFC3,0.148529215,0.364709599
49.44105199,41.32568153,1324.059595,2242.629743,25.7459228,28.87338305,3.127460244,V14WFC3,0.089938717,0.201202062
49.44552352,41.32566563,1182.018339,1972.588094,25.77637934,28.73413454,2.957755196,V14WFC3,0.092019412,0.206732779
49.45236272,41.32567787,961.8060214,1561.135191,26.53380465,29.79993265,3.266127999,V14WFC3,0.16251666,0.405779434
49.41628206,41.32563329,2121.580323,3732.833837,26.16095614,31.47548128,5.314525139,V14WFC3,0.122829063,0.291150292
49.42858968,41.32560651,1729.435176,2990.191201,26.31257701,30.04511622,3.732539208,V14WFC3,0.137641411,0.333231371
49.44887565,41.32548388,1089.148366,1762.904571,25.93607211,30.51520281,4.5791307,V14WFC3,0.103743265,0.238319308
49.43002916,41.32547876,1693.560455,2898.019418,26.48498034,31.15391298,4.668932641,V14WFC3,0.156666038,0.388517586
49.47158614,41.32542809,365.4586207,392.5911639,26.03757357,27.74289393,1.705320351,V14WFC3,0.111959898,0.260860153
49.42997713,41.32538546,1702.712116,2897.172834,25.8713367,30.63749209,4.766155388,V14WFC3,0.098820674,0.224971438
49.46276504,41.32534849,654.7164021,920.4948991,25.94583964,27.39137644,1.445536797,V14WFC3,0.104507002,0.240400923
49.45045085,41.32531602,1052.119212,1660.853367,26.15117335,30.24301104,4.091837685,V14WFC3,0.121930032,0.28862532
49.45621079,41.32528016,870.3418473,1312.365585,24.93360591,26.19435709,1.260751183,V14WFC3,0.048868219,0.097617189
49.45183836,41.32526969,1011.356825,1575.2962,25.94888377,26.86635073,0.917466958,V14WFC3,0.104746174,0.241053384
49.4141695,41.32524257,2220.596713,3843.450152,26.16817355,30.55445841,4.386284859,V14WFC3,0.123496584,0.293027279
49.44084068,41.32522425,1367.513539,2235.843254,26.54601931,29.1745199,2.628500588,V14WFC3,0.164014198,0.41021656
49.4368692,41.32508049,1506.324772,2468.957012,26.39208865,32.16686976,5.774781106,V14WFC3,0.146110079,0.357677307
49.46834646,41.32506129,498.77332,572.0532379,24.48854518,29.25559221,4.767047036,V14WFC3,0.034984789,0.065679604
49.4270529,41.32517784,1813.063191,3064.485823,26.31347918,30.63331751,4.319838326,V14WFC3,0.137734692,0.333499151
49.42494467,41.32501971,1893.295398,3184.753044,25.90831446,27.3518976,1.443583138,V14WFC3,0.101603188,0.232501587
49.43064424,41.32502374,1710.35398,2841.549374,26.35673022,30.33589731,3.979167092,V14WFC3,0.142281607,0.346592383
49.4711528,41.32500533,413.2624834,400.6364273,26.341048,28.94651842,2.605470421,V14WFC3,0.140615869,0.341786594
49.44239396,41.32498827,1336.660316,2132.202049,25.60139918,28.44232866,2.840929482,V14WFC3,0.080688814,0.176908269
49.43348512,41.32494139,1625.928444,2666.888934,26.22265315,27.8859112,1.66325805,V14WFC3,0.128653714,0.307591398
49.45923267,41.32481386,810.8581479,1110.435928,26.08482051,30.10439051,4.01957,V14WFC3,0.1160035,0.272067807
49.44247658,41.32474435,1353.579173,2116.81425,26.09928584,29.68610376,3.586817925,V14WFC3,0.117270468,0.275594534
49.44349939,41.32471828,1322.887324,2054.087539,26.54203296,29.37039751,2.828364556,V14WFC3,0.163523953,0.408763159
49.42663688,41.32469434,1865.180603,3068.921348,26.05776667,28.12954523,2.071778557,V14WFC3,0.113670573,0.265592617
49.45226999,41.32469485,1043.628343,1524.75721,26.3589828,29.95181658,3.592833779,V14WFC3,0.142522488,0.34728821
49.41893905,41.32438091,2136.943795,3519.330301,26.1930778,30.23089228,4.037814477,V14WFC3,0.125827899,0.29959738
49.44679795,41.32435476,1246.318852,1839.866828,26.33498454,31.02324579,4.688261254,V14WFC3,0.139977059,0.339946371
49.43667781,41.32430574,1574.608024,2447.425363,23.9968574,25.37621759,1.379360192,V14WFC3,0.024183857,0.042394063
49.44412343,41.32431123,1335.537594,1999.121623,25.98624682,26.68151659,0.695269768,V14WFC3,0.107726698,0.249207295
49.43689017,41.32429874,1568.363515,2434.333332,25.63862872,30.27282694,4.63419822,V14WFC3,0.082976472,0.182870657
49.4477196,41.32426306,1224.131768,1780.432755,26.06587291,31.15146593,5.085593026,V14WFC3,0.11436463,0.267516461
49.43338664,41.32422762,1686.343576,2642.36446,26.38342166,29.95843355,3.575011895,V14WFC3,0.145162225,0.354927819
49.4176575,41.32450912,2167.711586,3602.011916,25.13029361,26.40827814,1.277984536,V14WFC3,0.056646371,0.11630044
49.44802849,41.32422662,1217.152664,1760.270548,26.28177905,28.44894838,2.167169335,V14WFC3,0.134494649,0.324217869
49.44619368,41.32420025,1278.082111,1869.672782,24.89656901,29.09331575,4.196746743,V14WFC3,0.047527799,0.094450638
49.4531164,41.32412663,1062.071308,1449.515509,25.63391185,29.877334,4.243422158,V14WFC3,0.082683082,0.182104261
49.42696216,41.32411367,1901.341974,3024.55022,25.23019481,26.80792772,1.577732918,V14WFC3,0.061059435,0.12711918
49.42435978,41.32410465,1985.445076,3180.952545,25.86634707,27.78804567,1.921698601,V14WFC3,0.098451095,0.223974203
49.43485937,41.32410629,1648.88239,2548.46412,26.20331263,31.35432779,5.15101516,V14WFC3,0.126798707,0.30234
49.40987964,41.3240788,2451.370803,4052.287182,26.17067599,31.33260553,5.161929543,V14WFC3,0.123728875,0.293680894
49.42390117,41.32406556,2003.2743,3206.914955,25.99108004,28.3763003,2.385220254,V14WFC3,0.108118398,0.250282024
49.42804088,41.32405073,1871.828044,2956.875362,26.14977526,28.67081133,2.521036065,V14WFC3,0.121802087,0.288266262
49.45494085,41.32403916,1010.597096,1335.882104,25.1028831,29.54014895,4.437265847,V14WFC3,0.055492301,0.113496451
49.4574077,41.32399239,935.2592328,1185.291771,23.58739543,27.95708635,4.369690926,V14WFC3,0.017782307,0.029442492
49.44981346,41.32402001,1176.507625,1643.926487,26.51286959,31.63248682,5.119617226,V14WFC3,0.159981718,0.398285851
49.45347639,41.323989,1061.569734,1421.955943,25.73483157,28.71426287,2.979431298,V14WFC3,0.089192742,0.199224927
49.43302265,41.32392923,1721.944198,2651.560611,26.10810351,28.81347162,2.705368111,V14WFC3,0.118049556,0.277766721
49.41448877,41.32388207,2319.523007,3766.184883,26.13155627,28.52077234,2.389216073,V14WFC3,0.120147015,0.283627873
49.42840943,41.32450626,1823.475839,2954.10711,25.36224055,26.91080797,1.548567422,V14WFC3,0.067424346,0.142978403
49.42834402,41.32380477,1881.847366,2928.118374,25.37616801,27.18886217,1.812694161,V14WFC3,0.068133217,0.144762442
49.42745313,41.32374176,1915.446932,2979.10359,26.1535995,28.66755106,2.513951562,V14WFC3,0.122152377,0.289249468
49.42856742,41.32373159,1880.559775,2911.537028,25.8613975,26.99317621,1.13177871,V14WFC3,0.098085848,0.222989341
49.42798054,41.32370504,1901.494248,2945.761792,25.76757884,27.34808405,1.580505211,V14WFC3,0.091413293,0.205119225
49.42604983,41.32369607,1964.074769,3061.69921,26.26749682,30.4265864,4.159089577,V14WFC3,0.133059888,0.320121104
49.43065983,41.32363098,1821.584928,2781.184066,24.9794147,26.62353663,1.644121926,V14WFC3,0.050578517,0.101680953
49.46958747,41.32363676,573.2265332,436.4736501,26.29608416,28.63760706,2.341522896,V14WFC3,0.135947216,0.328373755
49.43892745,41.3235675,1561.731444,2280.396083,22.71305537,26.96034502,4.247289651,V14WFC3,0.009222324,0.013517157
